"SubscriptionItemID","SubscriptionID","SubscriptionItemType","SubscriptionItemName","ProductID","VariationID","ProductSKU","Quantity","LineSubtotal","LineSubtotalTax","LineTotal","LineTotalTax","TaxClass","LineTaxData"
"118106","84436","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118151","84458","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118178","84470","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118183","84472","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118340","84546","line_item","Frisdrank Mix Abonnement (12x 250ml )","20233","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118401","84576","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118427","84588","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118460","84604","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118461","84604","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118513","84627","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118544","84645","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"125601","84670","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"118662","84699","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118798","84759","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118849","84782","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118855","84785","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118939","84824","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"118956","84831","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"123750","84840","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"119012","84855","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119081","84886","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"129640","84902","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"119167","84930","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"161446","84950","line_item","Frisdrank Mix Abonnement (12x 250ml )","20233","0",NULL,"1","31.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"119232","84962","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119264","84976","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"154474","84995","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"119365","85024","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119378","85030","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119390","85036","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119396","85039","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119410","85046","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119473","85074","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"164959","85076","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119487","85080","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119497","85085","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119581","85129","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119590","85133","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"128882","85151","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"119698","85181","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119724","85193","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119740","85200","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119752","85205","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119775","85216","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119794","85229","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119807","85235","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119828","85245","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"124993","85282","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"124994","85282","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"119957","85304","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"119961","85306","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"156667","85314","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"120010","85331","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120026","85339","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120046","85349","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120106","85373","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120117","85378","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120183","85405","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120184","85405","line_item","Frisdrank Mix Abonnement 12x 250ml","46959","0",NULL,"1","25.99","0.00","25.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120204","85414","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120242","85433","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120243","85433","line_item","Frisdrank Mix Abonnement 12x 250ml","46959","0",NULL,"1","25.99","0.00","25.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"124953","85464","line_item","Frisdrank Mix Abonnement (12x 250ml )","20233","0",NULL,"1","29.99","0.00","25.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"140761","85464","line_item","Frisdrank Mix Abonnement (12x 250ml )","20233","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"120314","85472","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"133509","85486","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"120351","85490","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120369","85498","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120508","85562","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120527","85570","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120589","85597","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120603","85603","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120619","85610","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120698","85653","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120722","85663","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120805","85702","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120841","85716","line_item","Frisdrank Mix Abonnement 12x 250ml","46959","0",NULL,"1","25.99","0.00","25.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120859","85723","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120937","85726","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"120938","85726","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"120889","85737","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"120933","85755","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"151397","85768","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"121010","85788","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121034","85799","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121048","85806","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121073","85817","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121100","85829","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121133","85859","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121199","85894","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"137913","85906","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"121236","85910","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121263","85922","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121300","85943","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121318","85951","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121322","85953","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121411","86029","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121484","86057","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"121660","86125","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"122303","86219","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122302","86221","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122307","86223","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122305","86228","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"121795","86232","line_item","ACTIE -33% Probiotica Ampullen Abonnement (28x 9ml)","85862","0",NULL,"1","19.99","0.00","19.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"122297","86234","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122309","86236","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"123680","86242","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122298","86255","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","19.99","0.00","31.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122308","86262","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"4","119.96","0.00","119.96","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122015","86267","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"121879","86271","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"122296","86274","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122300","86278","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122301","86282","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122306","86290","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"121953","86304","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"122299","86306","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122318","86313","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122323","86318","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"144374","86320","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"144375","86320","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122312","86325","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122012","86331","line_item","ACTIE -33% Originals Mix Abonnement (4x 1L)","85962","0",NULL,"1","19.99","0.00","19.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"122322","86335","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122731","86356","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","19.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122076","86360","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"127840","86367","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122315","86374","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122310","86380","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122319","86382","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","19.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122314","86389","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"1","29.99","0.00","19.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122160","86397","line_item","ACTIE -33% Kombucha Original Abonnement (4x 1L)","85963","0",NULL,"2","39.98","0.00","39.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"122161","86397","line_item","ACTIE -33% Originals Mix Abonnement (4x 1L)","85962","0",NULL,"1","19.99","0.00","19.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"122162","86397","line_item","ACTIE -33% Waterkefir Original Abonnement (4x 1L)","85964","0",NULL,"1","19.99","0.00","19.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"122317","86401","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"122316","86404","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
