"SubscriptionShippingID","SubscriptionID","ShippingMethodName","ShippingCost","ShippingTax"
"144609","98561","Vast tarief","4.99","0.00"
"144645","98578","Vast tarief","4.99","0.00"
"144736","98620","Vast tarief","4.99","0.00"
"144791","98646","Gratis verzending","0.00","0.00"
"144886","98692","Vast tarief","4.99","0.00"
"144894","98696","Vast tarief","4.99","0.00"
"144940","98717","Vast tarief","4.99","0.00"
"144955","98723","Vast tarief","4.99","0.00"
"144972","98730","Gratis verzending","0.00","0.00"
"144980","98732","Gratis verzending","0.00","0.00"
"145003","98740","Vast tarief","4.99","0.00"
"145038","98754","Vast tarief","4.99","0.00"
"145277","98867","Vast tarief","4.99","0.00"
"145284","98870","Vast tarief","4.99","0.00"
"145329","98891","Vast tarief","4.99","0.00"
"145343","98897","Vast tarief","4.99","0.00"
"145362","98905","Vast tarief","4.99","0.00"
"145399","98923","Vast tarief","4.99","0.00"
"145408","98927","Vast tarief","4.99","0.00"
"145488","98965","Vast tarief","4.99","0.00"
"145492","98967","Vast tarief","4.99","0.00"
"145552","98996","Vast tarief","4.99","0.00"
"145584","99007","Vast tarief","4.99","0.00"
"145621","99025","Vast tarief","4.99","0.00"
"145625","99027","Vast tarief","4.99","0.00"
"145664","99042","Vast tarief","4.99","0.00"
"145675","99046","Vast tarief","4.99","0.00"
"145763","99091","Vast tarief","4.99","0.00"
"145957","99182","Vast tarief","4.99","0.00"
"146001","99202","Vast tarief","4.99","0.00"
"146027","99215","Vast tarief","4.99","0.00"
"146057","99231","Vast tarief","4.99","0.00"
"146070","99236","Vast tarief","4.99","0.00"
"146097","99249","Gratis verzending","0.00","0.00"
"146346","99363","Gratis verzending","0.00","0.00"
"146368","99373","Vast tarief","4.99","0.00"
"146424","99398","Vast tarief","4.99","0.00"
"146496","99434","Vast tarief","4.99","0.00"
"146521","99446","Vast tarief","4.99","0.00"
"146532","99452","Vast tarief","4.99","0.00"
"146555","99463","Vast tarief","4.99","0.00"
"146599","99482","Vast tarief","4.99","0.00"
"146620","99489","Vast tarief","4.99","0.00"
"146736","99541","Vast tarief","4.99","0.00"
"146808","99576","Vast tarief","4.99","0.00"
"146878","99609","Vast tarief","4.99","0.00"
"146882","99611","Vast tarief","4.99","0.00"
"147064","99686","Vast tarief","4.99","0.00"
"147123","99713","Vast tarief","4.99","0.00"
"147179","99741","Vast tarief","4.99","0.00"
"147217","99758","Vast tarief","4.99","0.00"
"147308","99802","Vast tarief","4.99","0.00"
"147417","99855","Vast tarief","4.99","0.00"
"147431","99862","Vast tarief","4.99","0.00"
"147504","99895","Vast tarief","4.99","0.00"
"147520","99902","Vast tarief","4.99","0.00"
"147553","99920","Vast tarief","4.99","0.00"
"147607","99942","Gratis verzending","0.00","0.00"
"153905","99942","Verzending","4.99","0.00"
"147777","100014","Vast tarief","4.99","0.00"
"147939","100093","Vast tarief","4.99","0.00"
"147955","100101","Vast tarief","4.99","0.00"
"148116","100251","Vast tarief","4.99","0.00"
"148157","100270","Gratis verzending","0.00","0.00"
"148208","100294","Gratis verzending","0.00","0.00"
"148311","100346","Vast tarief","4.99","0.00"
"148352","100365","Vast tarief","4.99","0.00"
"148358","100368","Vast tarief","4.99","0.00"
"148589","100580","Vast tarief","4.99","0.00"
"148661","100712","Vast tarief","4.99","0.00"
"148681","100749","Vast tarief","4.99","0.00"
"148699","100757","Vast tarief","4.99","0.00"
"148704","100759","Vast tarief","4.99","0.00"
"148730","100873","Vast tarief","4.99","0.00"
"148776","100898","Vast tarief","4.99","0.00"
"148837","100928","Vast tarief","4.99","0.00"
"148844","100931","Vast tarief","4.99","0.00"
"148857","100937","Vast tarief","4.99","0.00"
"148878","100947","Vast tarief","4.99","0.00"
"148888","100952","Vast tarief","4.99","0.00"
"148952","100982","Vast tarief","4.99","0.00"
"148956","100984","Vast tarief","4.99","0.00"
"148977","100992","Gratis verzending","0.00","0.00"
"148981","100994","Vast tarief","4.99","0.00"
"149005","101005","Vast tarief","4.99","0.00"
"149061","101028","Vast tarief","4.99","0.00"
"149146","101187","Vast tarief","4.99","0.00"
"149173","101198","Gratis verzending","0.00","0.00"
"149238","101228","Vast tarief","4.99","0.00"
"149265","101245","Vast tarief","4.99","0.00"
"149282","101253","Vast tarief","4.99","0.00"
"149292","101258","Gratis verzending","0.00","0.00"
"149345","101284","Vast tarief","4.99","0.00"
"168840","101299","Verzending","4.99","0.00"
"149403","101306","Vast tarief","4.99","0.00"
"149538","101364","Gratis verzending","0.00","0.00"
"149622","101394","Vast tarief","4.99","0.00"
"149652","101408","Vast tarief","4.99","0.00"
"149657","101411","Vast tarief","4.99","0.00"
"149667","101415","Verzendkosten","4.99","0.00"
"158455","101415","Verzending","0.00","0.00"
"149677","101423","Vast tarief","4.99","0.00"
"149731","101448","Vast tarief","4.99","0.00"
"149749","101456","Vast tarief","4.99","0.00"
"149815","101488","Vast tarief","4.99","0.00"
"149844","101502","Vast tarief","4.99","0.00"
"149875","101517","Vast tarief","4.99","0.00"
"149974","101566","Vast tarief","4.99","0.00"
"150012","101583","Vast tarief","4.99","0.00"
"150090","101620","Vast tarief","4.99","0.00"
"150116","101632","Vast tarief","4.99","0.00"
"150246","101681","Vast tarief","4.99","0.00"
"150359","101732","Vast tarief","4.99","0.00"
"150599","101836","Vast tarief","4.99","0.00"
"150699","101886","Vast tarief","4.99","0.00"
"150775","101920","Vast tarief","4.99","0.00"
"150791","101928","Vast tarief","4.99","0.00"
"150908","101981","Gratis verzending","0.00","0.00"
"150918","101983","Gratis verzending","0.00","0.00"
"151225","102138","Gratis verzending","0.00","0.00"
"151231","102140","Vast tarief","4.99","0.00"
"151359","102203","Vast tarief","4.99","0.00"
"151389","102217","Vast tarief","4.99","0.00"
"151443","102241","Vast tarief","4.99","0.00"
"151598","102316","Vast tarief","4.99","0.00"
"151695","102364","Vast tarief","4.99","0.00"
"151805","102417","Vast tarief","4.99","0.00"
"151809","102419","Vast tarief","4.99","0.00"
"151861","102441","Vast tarief","4.99","0.00"
"151866","102443","Vast tarief","4.99","0.00"
"151876","102448","Vast tarief","4.99","0.00"
"151882","102451","Vast tarief","4.99","0.00"
"151888","102454","Vast tarief","4.99","0.00"
"151905","102462","Vast tarief","4.99","0.00"
"151931","102475","Vast tarief","4.99","0.00"
"151956","102486","Vast tarief","4.99","0.00"
"151960","102488","Vast tarief","4.99","0.00"
"151987","102501","Vast tarief","4.99","0.00"
"151993","102504","Vast tarief","4.99","0.00"
"152005","102510","Vast tarief","4.99","0.00"
"152010","102512","Vast tarief","4.99","0.00"
"152276","102630","Vast tarief","4.99","0.00"
"152307","102646","Vast tarief","4.99","0.00"
"152342","102660","Vast tarief","4.99","0.00"
"152376","102675","Vast tarief","4.99","0.00"
"152474","102721","Vast tarief","4.99","0.00"
"152526","102744","Vast tarief","4.99","0.00"
"152572","102767","Vast tarief","4.99","0.00"
"152617","102789","Vast tarief","4.99","0.00"
"152627","102797","Vast tarief","4.99","0.00"
"152642","102804","Vast tarief","4.99","0.00"
"152741","102847","Vast tarief","4.99","0.00"
"152804","102876","Vast tarief","4.99","0.00"
"152815","102882","Gratis verzending","0.00","0.00"
"152834","102890","Vast tarief","4.99","0.00"
"152838","102892","Vast tarief","4.99","0.00"
"152860","102903","Vast tarief","4.99","0.00"
"152902","102925","Vast tarief","4.99","0.00"
"152937","102939","Vast tarief","4.99","0.00"
"153076","103006","Vast tarief","4.99","0.00"
"153157","103043","Vast tarief","4.99","0.00"
"153317","103120","Vast tarief","4.99","0.00"
"153389","103151","Vast tarief","4.99","0.00"
"153486","103194","Vast tarief","4.99","0.00"
"153501","103200","Vast tarief","4.99","0.00"
"153679","103284","Vast tarief","4.99","0.00"
"153723","103303","Gratis verzending","0.00","0.00"
"153728","103305","Vast tarief","4.99","0.00"
"153742","103312","Vast tarief","4.99","0.00"
"153879","103375","Vast tarief","4.99","0.00"
"153885","103377","Vast tarief","4.99","0.00"
"153900","103384","Vast tarief","4.99","0.00"
"153985","103424","Vast tarief","4.99","0.00"
"154001","103431","Vast tarief","4.99","0.00"
"154060","103459","Vast tarief","4.99","0.00"
"154067","103464","Vast tarief","4.99","0.00"
"154123","103491","Vast tarief","4.99","0.00"
"154157","103508","Vast tarief","4.99","0.00"
"154213","103533","Gratis verzending","0.00","0.00"
"154245","103547","Vast tarief","4.99","0.00"
"154368","103603","Vast tarief","4.99","0.00"
"154487","103656","Vast tarief","4.99","0.00"
"154528","103675","Vast tarief","4.99","0.00"
"154636","103723","Vast tarief","4.99","0.00"
"154735","103769","Vast tarief","0.00","0.00"
"154809","103807","Vast tarief","4.99","0.00"
"154876","103837","Vast tarief","4.99","0.00"
"154927","103860","Vast tarief","4.99","0.00"
"154941","103864","Vast tarief","4.99","0.00"
"154952","103869","Vast tarief","4.99","0.00"
"154967","103875","Gratis verzending","0.00","0.00"
"155029","103905","Vast tarief","4.99","0.00"
"155041","103911","Vast tarief","4.99","0.00"
"155075","103928","Vast tarief","4.99","0.00"
"155090","103935","Vast tarief","4.99","0.00"
"170164","103941","Verzendkosten","0.00","0.00"
"155111","103944","Vast tarief","4.99","0.00"
"155139","103959","Vast tarief","4.99","0.00"
"155234","104002","Vast tarief","4.99","0.00"
"155242","104005","Vast tarief","4.99","0.00"
"155248","104008","Vast tarief","4.99","0.00"
"155453","104105","Vast tarief","4.99","0.00"
"155493","104124","Vast tarief","4.99","0.00"
"155597","104180","Vast tarief","4.99","0.00"
"155705","104229","Vast tarief","4.99","0.00"
"155758","104252","Vast tarief","4.99","0.00"
"155779","104263","Vast tarief","4.99","0.00"
"155799","104273","Vast tarief","4.99","0.00"
"155848","104294","Vast tarief","4.99","0.00"
"155897","104319","Vast tarief","4.99","0.00"
"155939","104339","Vast tarief","4.99","0.00"
"155989","104365","Vast tarief","4.99","0.00"
"156013","104376","Vast tarief","4.99","0.00"
"156035","104387","Vast tarief","4.99","0.00"
"156047","104394","Vast tarief","4.99","0.00"
"156146","104441","Vast tarief","4.99","0.00"
"156154","104445","Vast tarief","4.99","0.00"
"156237","104486","Vast tarief","4.99","0.00"
"156263","104496","Vast tarief","4.99","0.00"
"156352","104536","Vast tarief","4.99","0.00"
"156362","104540","Vast tarief","4.99","0.00"
"156472","104596","Gratis verzending","0.00","0.00"
"156477","104598","Vast tarief","4.99","0.00"
"156651","104680","Vast tarief","4.99","0.00"
"156692","104695","Vast tarief","4.99","0.00"
"156765","104726","Vast tarief","4.99","0.00"
"156771","104729","Vast tarief","4.99","0.00"
"156786","104735","Vast tarief","4.99","0.00"
"156794","104739","Vast tarief","4.99","0.00"
"156811","104747","Vast tarief","4.99","0.00"
"156815","104749","Vast tarief","4.99","0.00"
"156856","104769","Vast tarief","4.99","0.00"
"156886","104784","Vast tarief","4.99","0.00"
"156940","104811","Vast tarief","4.99","0.00"
"156951","104816","Vast tarief","4.99","0.00"
"156968","104824","Vast tarief","4.99","0.00"
"157365","105018","Vast tarief","4.99","0.00"
"157433","105048","Vast tarief","4.99","0.00"
"157489","105075","Vast tarief","4.99","0.00"
"157627","105139","Vast tarief","4.99","0.00"
"157674","105164","Vast tarief","4.99","0.00"
"157897","105270","Vast tarief","4.99","0.00"
"158023","105332","Vast tarief","4.99","0.00"
"158046","105342","Vast tarief","4.99","0.00"
"158071","105354","Vast tarief","4.99","0.00"
"158084","105359","Vast tarief","4.99","0.00"
"158240","105427","Vast tarief","4.99","0.00"
"158245","105429","Vast tarief","4.99","0.00"
"158307","105458","Vast tarief","4.99","0.00"
"158606","105862","Vast tarief","4.99","0.00"
"158651","105891","Vast tarief","4.99","0.00"
"158680","105905","Vast tarief","4.99","0.00"
"158685","105907","Vast tarief","4.99","0.00"
"158691","105909","Gratis verzending","0.00","0.00"
"158787","105952","Vast tarief","4.99","0.00"
"158791","105954","Vast tarief","4.99","0.00"
"158843","105976","Vast tarief","4.99","0.00"
"158868","105987","Vast tarief","4.99","0.00"
"158875","105990","Vast tarief","4.99","0.00"
"158879","105992","Vast tarief","4.99","0.00"
"158901","106002","Vast tarief","4.99","0.00"
"158954","106028","Verzendkosten","4.99","0.00"
"158984","106041","Vast tarief","4.99","0.00"
"159007","106050","Vast tarief","4.99","0.00"
"159068","106074","Gratis verzending","0.00","0.00"
"159095","106084","Vast tarief","4.99","0.00"
"159106","106089","Vast tarief","4.99","0.00"
"159111","106091","Vast tarief","4.99","0.00"
"159122","106096","Vast tarief","4.99","0.00"
"159127","106098","Vast tarief","4.99","0.00"
"159163","106114","Vast tarief","4.99","0.00"
"159171","106118","Vast tarief","4.99","0.00"
"159177","106121","Vast tarief","4.99","0.00"
"159206","106136","Vast tarief","4.99","0.00"
"159220","106144","Vast tarief","4.99","0.00"
"159224","106146","Vast tarief","4.99","0.00"
"159233","106150","Vast tarief","4.99","0.00"
"159253","106158","Vast tarief","4.99","0.00"
"159259","106161","Vast tarief","4.99","0.00"
"159270","106166","Vast tarief","4.99","0.00"
"159656","106349","Vast tarief","4.99","0.00"
"159672","106357","Vast tarief","4.99","0.00"
"159686","106364","Vast tarief","4.99","0.00"
"159690","106366","Vast tarief","4.99","0.00"
"159721","106381","Vast tarief","4.99","0.00"
"159798","106432","Vast tarief","4.99","0.00"
"159861","106466","Vast tarief","4.99","0.00"
"159931","106501","Vast tarief","4.99","0.00"
"160156","106607","Vast tarief","4.99","0.00"
"160213","106633","Vast tarief","4.99","0.00"
"160230","106641","Vast tarief","4.99","0.00"
"160323","106683","Gratis verzending","0.00","0.00"
"160734","106873","Vast tarief","4.99","0.00"
"160929","106962","Vast tarief","4.99","0.00"
"160964","106980","Vast tarief","4.99","0.00"
"160973","106984","Vast tarief","4.99","0.00"
"161019","107016","Vast tarief","4.99","0.00"
"161104","107060","Vast tarief","4.99","0.00"
"161138","107076","Vast tarief","4.99","0.00"
"161178","107095","Vast tarief","4.99","0.00"
"161225","107114","Gratis verzending","0.00","0.00"
"161284","107141","Vast tarief","4.99","0.00"
"161303","107149","Vast tarief","4.99","0.00"
"161412","107205","Vast tarief","4.99","0.00"
"161601","107290","Vast tarief","4.99","0.00"
"161632","107305","Vast tarief","4.99","0.00"
"161758","107364","Vast tarief","4.99","0.00"
"161945","107448","Vast tarief","4.99","0.00"
"161953","107452","Vast tarief","4.99","0.00"
"162287","107609","Vast tarief","4.99","0.00"
"162291","107611","Vast tarief","4.99","0.00"
"162384","107657","Vast tarief","4.99","0.00"
"162396","107663","Vast tarief","4.99","0.00"
"162533","107727","Vast tarief","4.99","0.00"
"162549","107735","Vast tarief","4.99","0.00"
"162700","107793","Vast tarief","4.99","0.00"
"162767","107838","Vast tarief","4.99","0.00"
"162797","107854","Vast tarief","4.99","0.00"
"163004","107946","Vast tarief","4.99","0.00"
"163248","108066","Vast tarief","4.99","0.00"
"163293","108086","Gratis verzending","0.00","0.00"
"163573","108221","Vast tarief","4.99","0.00"
"163693","108276","Vast tarief","4.99","0.00"
"163719","108288","Vast tarief","4.99","0.00"
"163793","108320","Vast tarief","4.99","0.00"
"163859","108351","Vast tarief","4.99","0.00"
"163883","108361","Vast tarief","4.99","0.00"
"164065","108523","Vast tarief","4.99","0.00"
"164091","108539","Vast tarief","4.99","0.00"
"164351","108749","Vast tarief","4.99","0.00"
"164387","108764","Vast tarief","4.99","0.00"
"164458","108795","Vast tarief","4.99","0.00"
"164468","108800","Vast tarief","4.99","0.00"
"164542","108833","Vast tarief","4.99","0.00"
"164548","108835","Vast tarief","4.99","0.00"
"164556","108839","Vast tarief","4.99","0.00"
"164580","108850","Vast tarief","4.99","0.00"
"164588","108854","Vast tarief","4.99","0.00"
"164605","108861","Vast tarief","4.99","0.00"
"164611","108863","Vast tarief","4.99","0.00"
"164629","108871","Vast tarief","4.99","0.00"
"164633","108873","Vast tarief","4.99","0.00"
"164754","108937","Vast tarief","4.99","0.00"
"164765","108942","Vast tarief","4.99","0.00"
"164800","108958","Gratis verzending","0.00","0.00"
"164804","108960","Vast tarief","0.00","0.00"
"164829","108972","Vast tarief","4.99","0.00"
"164897","109005","Vast tarief","4.99","0.00"
"164941","109025","Vast tarief","4.99","0.00"
"165038","109068","Vast tarief","4.99","0.00"
"165292","109186","Vast tarief","4.99","0.00"
"165297","109188","Vast tarief","4.99","0.00"
"165442","109264","Vast tarief","4.99","0.00"
"165694","109400","Vast tarief","4.99","0.00"
"165763","109435","Vast tarief","4.99","0.00"
"165861","109481","Vast tarief","4.99","0.00"
"166091","109699","Vast tarief","4.99","0.00"
"166141","109722","Vast tarief","4.99","0.00"
"166167","109736","Vast tarief","4.99","0.00"
"166229","109764","Vast tarief","4.99","0.00"
"166508","109901","Vast tarief","4.99","0.00"
"166533","109916","Vast tarief","4.99","0.00"
"166540","109919","Vast tarief","4.99","0.00"
"166711","110003","Vast tarief","4.99","0.00"
"167015","110165","Vast tarief","4.99","0.00"
"167027","110171","Vast tarief","4.99","0.00"
"167099","110208","Vast tarief","4.99","0.00"
"167103","110210","Vast tarief","4.99","0.00"
"167135","110228","Vast tarief","4.99","0.00"
"167140","110230","Vast tarief","4.99","0.00"
"167146","110233","Vast tarief","4.99","0.00"
"167181","110254","Vast tarief","4.99","0.00"
"167281","110312","Vast tarief","4.99","0.00"
"167295","110317","Vast tarief","4.99","0.00"
"167357","110354","Vast tarief","4.99","0.00"
"167450","110402","Vast tarief","4.99","0.00"
"167592","110466","Vast tarief","4.99","0.00"
"167609","110474","Vast tarief","4.99","0.00"
"167836","110596","Vast tarief","4.99","0.00"
"167842","110599","Vast tarief","4.99","0.00"
